lower_body_mu-f3g1a_p2r1,p2,281648,282911,mu_legs_both
lower_body_mu-f3g1a_p2r1,p2,298271,302213,mu_lb_all
game_action-f3g1a_p2r1,p2,308777,360013,game_action
upper_body_function-f3g1a_p2r1,p2,37111,55351,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,55351,57377,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,57377,58483,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,58483,59297,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,59297,60190,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,60594,61438,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,61438,61926,context_focused_ub
upper_body_function-f3g1a_p2r1,p2,62248,62872,context_focused_ub
upper_body_function-f3g1a_p2r1,p2,92376,97205,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,182148,182711,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,192576,193376,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,214652,218659,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,220139,220423,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,222581,226212,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,226212,228451,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,228451,234274,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,234274,235847,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,241105,241319,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,247387,247638,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,252849,253026,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,257294,259196,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,259436,261548,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,262051,262884,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,262884,298288,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,298288,300157,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,300157,301652,self_focused_ub
upper_body_function-f3g1a_p2r1,p2,301652,308775,self_focused_ub
upper_body_mu-f3g1a_p2r1,p2,37111,55351,mu_ub_limb_left
upper_body_mu-f3g1a_p2r1,p2,55351,57377,mu_torso_lat
upper_body_mu-f3g1a_p2r1,p2,57377,58483,mu_torso_lat
upper_body_mu-f3g1a_p2r1,p2,58483,59297,mu_torso_fwrd
upper_body_mu-f3g1a_p2r1,p2,59297,60190,mu_torso_back
upper_body_mu-f3g1a_p2r1,p2,60594,61438,mu_hand_left
upper_body_mu-f3g1a_p2r1,p2,61438,61926,mu_torso_back
upper_body_mu-f3g1a_p2r1,p2,62248,62872,mu_torso_lat
upper_body_mu-f3g1a_p2r1,p2,92376,97205,mu_ub_all
upper_body_mu-f3g1a_p2r1,p2,182148,182711,mu_torso_lat
upper_body_mu-f3g1a_p2r1,p2,192576,193376,mu_shoulders_both
upper_body_mu-f3g1a_p2r1,p2,214652,218659,mu_ub_other
upper_body_mu-f3g1a_p2r1,p2,220139,220423,mu_hand_left
upper_body_mu-f3g1a_p2r1,p2,222581,226212,mu_hand_left
upper_body_mu-f3g1a_p2r1,p2,226212,228451,mu_hands_both
upper_body_mu-f3g1a_p2r1,p2,228451,234274,mu_hand_right
upper_body_mu-f3g1a_p2r1,p2,234274,235847,mu_hands_both
upper_body_mu-f3g1a_p2r1,p2,241105,241319,mu_hand_left
upper_body_mu-f3g1a_p2r1,p2,247387,247638,mu_hand_left
upper_body_mu-f3g1a_p2r1,p2,252849,253026,mu_hand_right
upper_body_mu-f3g1a_p2r1,p2,257294,259196,mu_torso_lat
upper_body_mu-f3g1a_p2r1,p2,259436,261548,mu_torso_lat
upper_body_mu-f3g1a_p2r1,p2,262051,262884,mu_ub_all
upper_body_mu-f3g1a_p2r1,p2,262884,298288,mu_arm_right
upper_body_mu-f3g1a_p2r1,p2,298288,300157,mu_torso_lat
upper_body_mu-f3g1a_p2r1,p2,300157,301652,mu_torso_lat
upper_body_mu-f3g1a_p2r1,p2,301652,308775,mu_arm_right
gaze_points-f3g1a_p2r1,p2,0,3252,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,3252,4306,gaze_down
gaze_points-f3g1a_p2r1,p2,4306,7267,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,7267,8053,gaze_to_p3
gaze_points-f3g1a_p2r1,p2,8053,9760,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,9760,10291,gaze_down
gaze_points-f3g1a_p2r1,p2,10291,10711,gaze_up
gaze_points-f3g1a_p2r1,p2,10711,11617,gaze_free_fixation
gaze_points-f3g1a_p2r1,p2,11617,13975,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,13975,17849,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,17849,26678,gaze_to_objT
gaze_points-f3g1a_p2r1,p2,26678,27821,gaze_to_p4
gaze_points-f3g1a_p2r1,p2,27821,27981,gaze_to_p5
gaze_points-f3g1a_p2r1,p2,27981,29755,gaze_to_p6
gaze_points-f3g1a_p2r1,p2,29755,30230,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,30230,30419,gaze_to_p6
gaze_points-f3g1a_p2r1,p2,30419,38442,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,38442,38902,gaze_to_p6
gaze_points-f3g1a_p2r1,p2,38902,40709,gaze_to_p1
gaze_points-f3g1a_p2r1,p2,40709,41494,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,41494,41574,gaze_free_fixation
gaze_points-f3g1a_p2r1,p2,41574,41854,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,41854,42154,gaze_down
gaze_points-f3g1a_p2r1,p2,42154,42774,gaze_down
gaze_points-f3g1a_p2r1,p2,42774,42991,gaze_to_p6
gaze_points-f3g1a_p2r1,p2,42991,44057,gaze_to_p5
gaze_points-f3g1a_p2r1,p2,44057,60025,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,60025,70263,gaze_to_objT
gaze_points-f3g1a_p2r1,p2,70263,115350,gaze_to_p4
gaze_points-f3g1a_p2r1,p2,115350,119112,gaze_to_p6
gaze_points-f3g1a_p2r1,p2,119112,119966,gaze_to_objT
gaze_points-f3g1a_p2r1,p2,119966,120326,gaze_to_camera
gaze_points-f3g1a_p2r1,p2,120326,121502,gaze_to_object_other
gaze_points-f3g1a_p2r1,p2,121502,121522,gaze_to_objT
gaze_points-f3g1a_p2r1,p2,121522,123412,gaze_to_p4
gaze_points-f3g1a_p2r1,p2,123412,124873,gaze_to_p6
gaze_points-f3g1a_p2r1,p2,124873,150315,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,150315,184684,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,184684,184910,gaze_down
gaze_points-f3g1a_p2r1,p2,184910,187272,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,187272,190739,gaze_to_objT
gaze_points-f3g1a_p2r1,p2,190739,190859,gaze_down
gaze_points-f3g1a_p2r1,p2,190859,205598,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,205598,206632,gaze_to_p6
gaze_points-f3g1a_p2r1,p2,206632,217996,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,217996,218980,gaze_down
gaze_points-f3g1a_p2r1,p2,218980,236589,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,236589,237952,gaze_to_p6
gaze_points-f3g1a_p2r1,p2,237952,270329,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,270329,271359,gaze_to_p5
gaze_points-f3g1a_p2r1,p2,271359,289591,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,289591,290750,gaze_to_p6
gaze_points-f3g1a_p2r1,p2,290750,298552,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,298552,299011,gaze_to_p3
gaze_points-f3g1a_p2r1,p2,299011,309871,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,309871,310981,gaze_down
gaze_points-f3g1a_p2r1,p2,310981,313589,gaze_to_gameT
gaze_points-f3g1a_p2r1,p2,313589,315313,gaze_down
gaze_points-f3g1a_p2r1,p2,315313,359996,gaze_to_object_other
head_face_mu-f3g1a_p3r1,p3,0,69738,mu_head
head_face_mu-f3g1a_p3r1,p3,69738,70647,mu_head
head_face_mu-f3g1a_p3r1,p3,70845,72225,mu_mouth
head_face_mu-f3g1a_p3r1,p3,73295,76948,mu_head
head_face_mu-f3g1a_p3r1,p3,147925,150088,mu_mouth_head
head_face_mu-f3g1a_p3r1,p3,155698,158053,mu_mouth
head_face_mu-f3g1a_p3r1,p3,158731,161635,mu_mouth_head
head_face_mu-f3g1a_p3r1,p3,164817,167399,mu_mouth_head
head_face_mu-f3g1a_p3r1,p3,168340,173371,mu_mouth
head_face_mu-f3g1a_p3r1,p3,196550,201047,mu_head
head_face_mu-f3g1a_p3r1,p3,216174,218590,mu_mouth
head_face_mu-f3g1a_p3r1,p3,219619,221490,mu_mouth
head_face_mu-f3g1a_p3r1,p3,222973,225643,mu_mouth
head_face_mu-f3g1a_p3r1,p3,232966,234627,mu_head
head_face_mu-f3g1a_p3r1,p3,262675,263757,mu_head
head_face_mu-f3g1a_p3r1,p3,266630,268211,mu_head
head_face_mu-f3g1a_p3r1,p3,269457,275260,mu_mouth
head_face_mu-f3g1a_p3r1,p3,307348,310228,mu_mouth_head
head_face_mu-f3g1a_p3r1,p3,313550,314320,mu_mouth
head_face_mu-f3g1a_p3r1,p3,319867,321926,mu_head
