label,function,tier,group,onset_s,offset_s,duration_s,data,game,game_par,participant,rater,onset_ms,offset_ms,duration_ms
gaze_free,no,gaze,novice,27.058,27.719,0.661,f1g1a_p5r1,1a,start,p5,r2,27058,27719,661
gaze_free,no,gaze,novice,28.697,29.735,1.038,f1g1a_p5r1,1a,start,p5,r2,28697,29735,1038
gaze_free,no,gaze,novice,89.279,90.183,0.904,f1g1a_p5r1,1a,start,p5,r2,89279,90183,904
gaze_free,no,gaze,novice,142.285,143.634,1.349,f1g1a_p5r1,1a,start,p5,r2,142285,143634,1349
gaze_free,no,gaze,novice,143.634,144.569,0.935,f1g1a_p5r1,1a,start,p5,r2,143634,144569,935
gaze_free,no,gaze,novice,166.296,166.968,0.672,f1g1a_p5r1,1a,start,p5,r2,166296,166968,672
gaze_free,no,gaze,novice,167.569,167.997,0.428,f1g1a_p5r1,1a,start,p5,r2,167569,167997,428
gaze_free,no,gaze,novice,257.953,258.582,0.629,f1g1a_p5r1,1a,start,p5,r2,257953,258582,629
gaze_to_camera,no,gaze,novice,54.837,55.417,0.58,f1g1a_p5r1,1a,start,p5,r2,54837,55417,580
gaze_to_camera,no,gaze,novice,80.679,81.419,0.74,f1g1a_p5r1,1a,start,p5,r2,80679,81419,740
gaze_to_camera,no,gaze,novice,82.119,82.592,0.473,f1g1a_p5r1,1a,start,p5,r2,82119,82592,473
gaze_to_camera,no,gaze,novice,109.871,111.338,1.467,f1g1a_p5r1,1a,start,p5,r2,109871,111338,1467
gaze_to_camera,no,gaze,novice,172.05,172.887,0.837,f1g1a_p5r1,1a,start,p5,r2,172050,172887,837
gaze_to_gameT,no,gaze,novice,16.63,17.341,0.711,f1g1a_p5r1,1a,start,p5,r2,16630,17341,711
gaze_to_gameT,no,gaze,novice,17.701,19.851,2.15,f1g1a_p5r1,1a,start,p5,r2,17701,19851,2150
gaze_to_gameT,no,gaze,novice,20.671,21.347,0.676,f1g1a_p5r1,1a,start,p5,r2,20671,21347,676
gaze_to_gameT,no,gaze,novice,23.367,26.173,2.806,f1g1a_p5r1,1a,start,p5,r2,23367,26173,2806
gaze_to_gameT,no,gaze,novice,33.665,35.335,1.67,f1g1a_p5r1,1a,start,p5,r2,33665,35335,1670
gaze_to_gameT,no,gaze,novice,36.455,37.355,0.9,f1g1a_p5r1,1a,start,p5,r2,36455,37355,900
gaze_to_gameT,no,gaze,novice,46.874,47.632,0.758,f1g1a_p5r1,1a,start,p5,r2,46874,47632,758
gaze_to_gameT,no,gaze,novice,53.028,54.426,1.398,f1g1a_p5r1,1a,start,p5,r2,53028,54426,1398
gaze_to_gameT,no,gaze,novice,67.854,69.127,1.273,f1g1a_p5r1,1a,start,p5,r2,67854,69127,1273
gaze_to_gameT,no,gaze,novice,73.236,79.023,5.787,f1g1a_p5r1,1a,start,p5,r2,73236,79023,5787
gaze_to_gameT,no,gaze,novice,83.089,84.757,1.668,f1g1a_p5r1,1a,start,p5,r2,83089,84757,1668
gaze_to_gameT,no,gaze,novice,85.361,87.898,2.537,f1g1a_p5r1,1a,start,p5,r2,85361,87898,2537
gaze_to_gameT,no,gaze,novice,96.229,109.871,13.642,f1g1a_p5r1,1a,start,p5,r2,96229,109871,13642
gaze_to_gameT,no,gaze,novice,120.159,121.571,1.412,f1g1a_p5r1,1a,start,p5,r2,120159,121571,1412
gaze_to_gameT,no,gaze,novice,125.895,126.927,1.032,f1g1a_p5r1,1a,start,p5,r2,125895,126927,1032
gaze_to_gameT,no,gaze,novice,132.93,136.428,3.498,f1g1a_p5r1,1a,start,p5,r2,132930,136428,3498
gaze_to_gameT,no,gaze,novice,147.433,152.068,4.635,f1g1a_p5r1,1a,start,p5,r2,147433,152068,4635
gaze_to_gameT,no,gaze,novice,153.108,163.806,10.698,f1g1a_p5r1,1a,start,p5,r2,153108,163806,10698
gaze_to_gameT,no,gaze,novice,170.407,170.927,0.52,f1g1a_p5r1,1a,start,p5,r2,170407,170927,520
gaze_to_gameT,no,gaze,novice,175.079,177.653,2.574,f1g1a_p5r1,1a,start,p5,r2,175079,177653,2574
gaze_to_gameT,no,gaze,novice,178.433,186.509,8.076,f1g1a_p5r1,1a,start,p5,r2,178433,186509,8076
gaze_to_gameT,no,gaze,novice,187.487,188.649,1.162,f1g1a_p5r1,1a,start,p5,r2,187487,188649,1162
gaze_to_gameT,no,gaze,novice,190.409,205.125,14.716,f1g1a_p5r1,1a,start,p5,r2,190409,205125,14716
gaze_to_gameT,no,gaze,novice,206.877,230.955,24.078,f1g1a_p5r1,1a,start,p5,r2,206877,230955,24078
gaze_to_gameT,no,gaze,novice,231.744,257.194,25.45,f1g1a_p5r1,1a,start,p5,r2,231744,257194,25450
gaze_to_gameT,no,gaze,novice,260.302,261.042,0.74,f1g1a_p5r1,1a,start,p5,r2,260302,261042,740
gaze_to_gameT,no,gaze,novice,261.382,266.219,4.837,f1g1a_p5r1,1a,start,p5,r2,261382,266219,4837
gaze_to_gameT,no,gaze,novice,266.979,267.608,0.629,f1g1a_p5r1,1a,start,p5,r2,266979,267608,629
gaze_to_gameT,no,gaze,novice,274.651,277.001,2.35,f1g1a_p5r1,1a,start,p5,r2,274651,277001,2350
gaze_to_objT,no,gaze,novice,5.407,6.385,0.978,f1g1a_p5r1,1a,start,p5,r2,5407,6385,978
gaze_to_objT,no,gaze,novice,7.565,7.885,0.32,f1g1a_p5r1,1a,start,p5,r2,7565,7885,320
gaze_to_objT,no,gaze,novice,8.898,9.558,0.66,f1g1a_p5r1,1a,start,p5,r2,8898,9558,660
gaze_to_objT,no,gaze,novice,26.634,27.058,0.424,f1g1a_p5r1,1a,start,p5,r2,26634,27058,424
gaze_to_objT,no,gaze,novice,37.355,45.54,8.185,f1g1a_p5r1,1a,start,p5,r2,37355,45540,8185
gaze_to_objT,no,gaze,novice,50.59,53.028,2.438,f1g1a_p5r1,1a,start,p5,r2,50590,53028,2438
gaze_to_objT,no,gaze,novice,54.426,54.837,0.411,f1g1a_p5r1,1a,start,p5,r2,54426,54837,411
gaze_to_objT,no,gaze,novice,55.417,56.803,1.386,f1g1a_p5r1,1a,start,p5,r2,55417,56803,1386
gaze_to_objT,no,gaze,novice,64.684,67.854,3.17,f1g1a_p5r1,1a,start,p5,r2,64684,67854,3170
gaze_to_objT,no,gaze,novice,69.387,71.006,1.619,f1g1a_p5r1,1a,start,p5,r2,69387,71006,1619
gaze_to_objT,no,gaze,novice,81.419,82.119,0.7,f1g1a_p5r1,1a,start,p5,r2,81419,82119,700
gaze_to_objT,no,gaze,novice,90.183,91.57,1.387,f1g1a_p5r1,1a,start,p5,r2,90183,91570,1387
gaze_to_objT,no,gaze,novice,111.338,111.599,0.261,f1g1a_p5r1,1a,start,p5,r2,111338,111599,261
gaze_to_objT,no,gaze,novice,114.09,114.85,0.76,f1g1a_p5r1,1a,start,p5,r2,114090,114850,760
gaze_to_objT,no,gaze,novice,115.852,116.591,0.739,f1g1a_p5r1,1a,start,p5,r2,115852,116591,739
gaze_to_objT,no,gaze,novice,116.966,118.906,1.94,f1g1a_p5r1,1a,start,p5,r2,116966,118906,1940
gaze_to_objT,no,gaze,novice,119.391,120.159,0.768,f1g1a_p5r1,1a,start,p5,r2,119391,120159,768
gaze_to_objT,no,gaze,novice,138.068,139.959,1.891,f1g1a_p5r1,1a,start,p5,r2,138068,139959,1891
gaze_to_objT,no,gaze,novice,141.639,142.285,0.646,f1g1a_p5r1,1a,start,p5,r2,141639,142285,646
gaze_to_objT,no,gaze,novice,165.486,166.296,0.81,f1g1a_p5r1,1a,start,p5,r2,165486,166296,810
gaze_to_objT,no,gaze,novice,267.608,271.299,3.691,f1g1a_p5r1,1a,start,p5,r2,267608,271299,3691
gaze_to_p1,no,gaze,novice,56.803,64.684,7.881,f1g1a_p5r1,1a,start,p5,r2,56803,64684,7881
gaze_to_p1,no,gaze,novice,69.127,69.387,0.26,f1g1a_p5r1,1a,start,p5,r2,69127,69387,260
gaze_to_p1,no,gaze,novice,88.278,89.279,1.001,f1g1a_p5r1,1a,start,p5,r2,88278,89279,1001
gaze_to_p1,no,gaze,novice,121.851,123.611,1.76,f1g1a_p5r1,1a,start,p5,r2,121851,123611,1760
gaze_to_p1,no,gaze,novice,163.806,164.405,0.599,f1g1a_p5r1,1a,start,p5,r2,163806,164405,599
gaze_to_p1,no,gaze,novice,186.509,187.487,0.978,f1g1a_p5r1,1a,start,p5,r2,186509,187487,978
gaze_to_p1,no,gaze,novice,188.649,190.409,1.76,f1g1a_p5r1,1a,start,p5,r2,188649,190409,1760
gaze_to_p1,no,gaze,novice,261.042,261.382,0.34,f1g1a_p5r1,1a,start,p5,r2,261042,261382,340
gaze_to_p2,no,gaze,novice,0.742,5.407,4.665,f1g1a_p5r1,1a,start,p5,r2,742,5407,4665
gaze_to_p2,no,gaze,novice,7.885,8.898,1.013,f1g1a_p5r1,1a,start,p5,r2,7885,8898,1013
gaze_to_p2,no,gaze,novice,9.899,11.684,1.785,f1g1a_p5r1,1a,start,p5,r2,9899,11684,1785
gaze_to_p2,no,gaze,novice,13.539,16.63,3.091,f1g1a_p5r1,1a,start,p5,r2,13539,16630,3091
gaze_to_p2,no,gaze,novice,17.341,17.701,0.36,f1g1a_p5r1,1a,start,p5,r2,17341,17701,360
gaze_to_p2,no,gaze,novice,19.851,20.671,0.82,f1g1a_p5r1,1a,start,p5,r2,19851,20671,820
gaze_to_p2,no,gaze,novice,21.347,21.586,0.239,f1g1a_p5r1,1a,start,p5,r2,21347,21586,239
gaze_to_p2,no,gaze,novice,22.407,23.367,0.96,f1g1a_p5r1,1a,start,p5,r2,22407,23367,960
gaze_to_p2,no,gaze,novice,35.715,36.455,0.74,f1g1a_p5r1,1a,start,p5,r2,35715,36455,740
gaze_to_p2,no,gaze,novice,48.425,50.59,2.165,f1g1a_p5r1,1a,start,p5,r2,48425,50590,2165
gaze_to_p2,no,gaze,novice,79.323,79.709,0.386,f1g1a_p5r1,1a,start,p5,r2,79323,79709,386
gaze_to_p2,no,gaze,novice,87.898,88.278,0.38,f1g1a_p5r1,1a,start,p5,r2,87898,88278,380
gaze_to_p2,no,gaze,novice,91.57,91.94,0.37,f1g1a_p5r1,1a,start,p5,r2,91570,91940,370
gaze_to_p2,no,gaze,novice,121.571,121.851,0.28,f1g1a_p5r1,1a,start,p5,r2,121571,121851,280
gaze_to_p2,no,gaze,novice,123.611,125.895,2.284,f1g1a_p5r1,1a,start,p5,r2,123611,125895,2284
gaze_to_p2,no,gaze,novice,136.428,138.068,1.64,f1g1a_p5r1,1a,start,p5,r2,136428,138068,1640
gaze_to_p2,no,gaze,novice,139.959,141.639,1.68,f1g1a_p5r1,1a,start,p5,r2,139959,141639,1680
gaze_to_p2,no,gaze,novice,144.569,147.433,2.864,f1g1a_p5r1,1a,start,p5,r2,144569,147433,2864
gaze_to_p2,no,gaze,novice,152.068,153.108,1.04,f1g1a_p5r1,1a,start,p5,r2,152068,153108,1040
gaze_to_p2,no,gaze,novice,177.653,178.433,0.78,f1g1a_p5r1,1a,start,p5,r2,177653,178433,780
gaze_to_p2,no,gaze,novice,257.194,257.953,0.759,f1g1a_p5r1,1a,start,p5,r2,257194,257953,759
gaze_to_p2,no,gaze,novice,258.582,260.302,1.72,f1g1a_p5r1,1a,start,p5,r2,258582,260302,1720
gaze_to_p2,no,gaze,novice,271.299,274.651,3.352,f1g1a_p5r1,1a,start,p5,r2,271299,274651,3352
gaze_to_p3,no,gaze,novice,0,0.742,0.742,f1g1a_p5r1,1a,start,p5,r2,0,742,742
gaze_to_p3,no,gaze,novice,21.586,22.407,0.821,f1g1a_p5r1,1a,start,p5,r2,21586,22407,821
gaze_to_p3,no,gaze,novice,35.335,35.715,0.38,f1g1a_p5r1,1a,start,p5,r2,35335,35715,380
gaze_to_p3,no,gaze,novice,45.54,46.874,1.334,f1g1a_p5r1,1a,start,p5,r2,45540,46874,1334
gaze_to_p3,no,gaze,novice,47.632,48.425,0.793,f1g1a_p5r1,1a,start,p5,r2,47632,48425,793
gaze_to_p3,no,gaze,novice,79.023,79.323,0.3,f1g1a_p5r1,1a,start,p5,r2,79023,79323,300
gaze_to_p3,no,gaze,novice,82.592,83.089,0.497,f1g1a_p5r1,1a,start,p5,r2,82592,83089,497
gaze_to_p3,no,gaze,novice,84.757,85.361,0.604,f1g1a_p5r1,1a,start,p5,r2,84757,85361,604
gaze_to_p3,no,gaze,novice,91.94,96.229,4.289,f1g1a_p5r1,1a,start,p5,r2,91940,96229,4289
gaze_to_p3,no,gaze,novice,111.966,114.09,2.124,f1g1a_p5r1,1a,start,p5,r2,111966,114090,2124
gaze_to_p3,no,gaze,novice,114.85,115.852,1.002,f1g1a_p5r1,1a,start,p5,r2,114850,115852,1002
gaze_to_p3,no,gaze,novice,116.592,116.966,0.374,f1g1a_p5r1,1a,start,p5,r2,116592,116966,374
gaze_to_p3,no,gaze,novice,118.906,119.391,0.485,f1g1a_p5r1,1a,start,p5,r2,118906,119391,485
gaze_to_p3,no,gaze,novice,126.927,132.93,6.003,f1g1a_p5r1,1a,start,p5,r2,126927,132930,6003
gaze_to_p3,no,gaze,novice,266.219,266.979,0.76,f1g1a_p5r1,1a,start,p5,r2,266219,266979,760
gaze_to_p4,no,gaze,novice,205.125,206.877,1.752,f1g1a_p5r1,1a,start,p5,r2,205125,206877,1752
gaze_to_p4,no,gaze,novice,230.955,231.744,0.789,f1g1a_p5r1,1a,start,p5,r2,230955,231744,789
gaze_to_p6,no,gaze,novice,6.385,7.565,1.18,f1g1a_p5r1,1a,start,p5,r2,6385,7565,1180
gaze_to_p6,no,gaze,novice,9.558,9.899,0.341,f1g1a_p5r1,1a,start,p5,r2,9558,9899,341
gaze_to_p6,no,gaze,novice,11.684,12.29,0.606,f1g1a_p5r1,1a,start,p5,r2,11684,12290,606
gaze_to_p6,no,gaze,novice,27.719,28.697,0.978,f1g1a_p5r1,1a,start,p5,r2,27719,28697,978
gaze_to_p6,no,gaze,novice,29.735,33.665,3.93,f1g1a_p5r1,1a,start,p5,r2,29735,33665,3930
gaze_to_p6,no,gaze,novice,71.006,73.236,2.23,f1g1a_p5r1,1a,start,p5,r2,71006,73236,2230
gaze_to_p6,no,gaze,novice,79.709,80.679,0.97,f1g1a_p5r1,1a,start,p5,r2,79709,80679,970
gaze_to_p6,no,gaze,novice,111.599,111.966,0.367,f1g1a_p5r1,1a,start,p5,r2,111599,111966,367
gaze_to_p6,no,gaze,novice,164.405,165.486,1.081,f1g1a_p5r1,1a,start,p5,r2,164405,165486,1081
gaze_to_p6,no,gaze,novice,166.968,167.569,0.601,f1g1a_p5r1,1a,start,p5,r2,166968,167569,601
gaze_to_p6,no,gaze,novice,167.997,170.407,2.41,f1g1a_p5r1,1a,start,p5,r2,167997,170407,2410
gaze_to_p6,no,gaze,novice,170.927,172.05,1.123,f1g1a_p5r1,1a,start,p5,r2,170927,172050,1123
gaze_to_p6,no,gaze,novice,172.888,175.079,2.191,f1g1a_p5r1,1a,start,p5,r2,172888,175079,2191
mu_arms_both,self_focused_ub,upper_body,novice,241.577,242.348,0.771,f1g1a_p5r1,1a,start,p5,r1,241577,242348,771
mu_eyes_brows,self_focused_hf,head_face,novice,64.858,65.438,0.58,f1g1a_p5r1,1a,start,p5,r2,64858,65438,580
mu_eyes_brows,context_focused_hf,head_face,novice,78.912,80.366,1.454,f1g1a_p5r1,1a,start,p5,r2,78912,80366,1454
mu_eyes_brows,self_focused_hf,head_face,novice,121.572,122.612,1.04,f1g1a_p5r1,1a,start,p5,r2,121572,122612,1040
mu_eyes_brows,self_focused_hf,head_face,novice,136.377,136.717,0.34,f1g1a_p5r1,1a,start,p5,r2,136377,136717,340
mu_eyes_brows,communication_focused_hf,head_face,novice,160.597,163.137,2.54,f1g1a_p5r1,1a,start,p5,r2,160597,163137,2540
mu_eyes_brows_head,context_focused_hf,head_face,novice,14.824,16.499,1.675,f1g1a_p5r1,1a,start,p5,r2,14824,16499,1675
mu_eyes_brows_head,context_focused_hf,head_face,novice,82.599,83.538,0.939,f1g1a_p5r1,1a,start,p5,r2,82599,83538,939
mu_eyes_brows_head,context_focused_hf,head_face,novice,109.006,110.606,1.6,f1g1a_p5r1,1a,start,p5,r2,109006,110606,1600
mu_eyes_brows_head,context_focused_hf,head_face,novice,172.066,173.111,1.045,f1g1a_p5r1,1a,start,p5,r2,172066,173111,1045
mu_eyes_brows_head,self_focused_hf,head_face,novice,225.045,226.658,1.613,f1g1a_p5r1,1a,start,p5,r2,225045,226658,1613
mu_face_head,communication_focused_hf,head_face,novice,150.024,154.332,4.308,f1g1a_p5r1,1a,start,p5,r2,150024,154332,4308
mu_feet_both,self_focused_lb,lower_body,novice,158.35,163.746,5.396,f1g1a_p5r1,1a,start,p5,r1,158350,163746,5396
mu_feet_both,self_focused_lb,lower_body,novice,167.74,170.631,2.891,f1g1a_p5r1,1a,start,p5,r1,167740,170631,2891
mu_feet_both,self_focused_lb,lower_body,novice,177.17,182.226,5.056,f1g1a_p5r1,1a,start,p5,r1,177170,182226,5056
mu_foot_left,self_focused_lb,lower_body,novice,167.232,167.74,0.508,f1g1a_p5r1,1a,start,p5,r1,167232,167740,508
mu_foot_left,self_focused_lb,lower_body,novice,186.228,186.788,0.56,f1g1a_p5r1,1a,start,p5,r1,186228,186788,560
mu_foot_left,self_focused_lb,lower_body,novice,214.19,214.57,0.38,f1g1a_p5r1,1a,start,p5,r1,214190,214570,380
mu_foot_left,self_focused_lb,lower_body,novice,219.826,220.326,0.5,f1g1a_p5r1,1a,start,p5,r1,219826,220326,500
mu_foot_left,self_focused_lb,lower_body,novice,239.449,241.089,1.64,f1g1a_p5r1,1a,start,p5,r1,239449,241089,1640
mu_foot_right,self_focused_lb,lower_body,novice,44.486,45.407,0.921,f1g1a_p5r1,1a,start,p5,r1,44486,45407,921
mu_foot_right,self_focused_lb,lower_body,novice,67.63,68.11,0.48,f1g1a_p5r1,1a,start,p5,r1,67630,68110,480
mu_foot_right,self_focused_lb,lower_body,novice,88.974,89.478,0.504,f1g1a_p5r1,1a,start,p5,r1,88974,89478,504
mu_foot_right,self_focused_lb,lower_body,novice,89.954,90.19,0.236,f1g1a_p5r1,1a,start,p5,r1,89954,90190,236
mu_foot_right,self_focused_lb,lower_body,novice,94.524,94.539,0.015,f1g1a_p5r1,1a,start,p5,r1,94524,94539,15
mu_foot_right,self_focused_lb,lower_body,novice,94.539,95.209,0.67,f1g1a_p5r1,1a,start,p5,r1,94539,95209,670
mu_foot_right,self_focused_lb,lower_body,novice,99.055,99.635,0.58,f1g1a_p5r1,1a,start,p5,r1,99055,99635,580
mu_foot_right,self_focused_lb,lower_body,novice,146.876,149.112,2.236,f1g1a_p5r1,1a,start,p5,r1,146876,149112,2236
mu_foot_right,self_focused_lb,lower_body,novice,171.085,171.845,0.76,f1g1a_p5r1,1a,start,p5,r1,171085,171845,760
mu_hand_left,self_focused_ub,upper_body,novice,266.882,267.493,0.611,f1g1a_p5r1,1a,start,p5,r1,266882,267493,611
mu_hand_left,self_focused_ub,upper_body,novice,267.699,267.899,0.2,f1g1a_p5r1,1a,start,p5,r1,267699,267899,200
mu_hand_left,self_focused_ub,upper_body,novice,275.438,276.696,1.258,f1g1a_p5r1,1a,start,p5,r1,275438,276696,1258
mu_hand_right,self_focused_ub,upper_body,novice,10.856,11.364,0.508,f1g1a_p5r1,1a,start,p5,r1,10856,11364,508
mu_hand_right,self_focused_ub,upper_body,novice,34.466,35.946,1.48,f1g1a_p5r1,1a,start,p5,r1,34466,35946,1480
mu_hand_right,self_focused_ub,upper_body,novice,133.371,133.927,0.556,f1g1a_p5r1,1a,start,p5,r1,133371,133927,556
mu_hand_right,self_focused_ub,upper_body,novice,187.986,188.816,0.83,f1g1a_p5r1,1a,start,p5,r1,187986,188816,830
mu_hand_right,self_focused_ub,upper_body,novice,242.893,245.562,2.669,f1g1a_p5r1,1a,start,p5,r1,242893,245562,2669
mu_hands_both,self_focused_ub,upper_body,novice,0,2.17,2.17,f1g1a_p5r1,1a,start,p5,r1,0,2170,2170
mu_hands_both,self_focused_ub,upper_body,novice,4.44,10.232,5.792,f1g1a_p5r1,1a,start,p5,r1,4440,10232,5792
mu_hands_both,self_focused_ub,upper_body,novice,11.722,16.28,4.558,f1g1a_p5r1,1a,start,p5,r1,11722,16280,4558
mu_hands_both,self_focused_ub,upper_body,novice,16.979,17.899,0.92,f1g1a_p5r1,1a,start,p5,r1,16979,17899,920
mu_hands_both,self_focused_ub,upper_body,novice,18.624,19.248,0.624,f1g1a_p5r1,1a,start,p5,r1,18624,19248,624
mu_hands_both,self_focused_ub,upper_body,novice,20.364,21.844,1.48,f1g1a_p5r1,1a,start,p5,r1,20364,21844,1480
mu_hands_both,self_focused_ub,upper_body,novice,28.376,32.297,3.921,f1g1a_p5r1,1a,start,p5,r1,28376,32297,3921
mu_hands_both,self_focused_ub,upper_body,novice,41.867,42.496,0.629,f1g1a_p5r1,1a,start,p5,r1,41867,42496,629
mu_hands_both,self_focused_ub,upper_body,novice,43.113,43.516,0.403,f1g1a_p5r1,1a,start,p5,r1,43113,43516,403
mu_hands_both,self_focused_ub,upper_body,novice,45.509,58.957,13.448,f1g1a_p5r1,1a,start,p5,r1,45509,58957,13448
mu_hands_both,self_focused_ub,upper_body,novice,59.46,61.391,1.931,f1g1a_p5r1,1a,start,p5,r1,59460,61391,1931
mu_hands_both,self_focused_ub,upper_body,novice,61.736,61.896,0.16,f1g1a_p5r1,1a,start,p5,r1,61736,61896,160
mu_hands_both,self_focused_ub,upper_body,novice,64.276,68.258,3.982,f1g1a_p5r1,1a,start,p5,r1,64276,68258,3982
mu_hands_both,self_focused_ub,upper_body,novice,68.838,69.64,0.802,f1g1a_p5r1,1a,start,p5,r1,68838,69640,802
mu_hands_both,self_focused_ub,upper_body,novice,73.6,74.851,1.251,f1g1a_p5r1,1a,start,p5,r1,73600,74851,1251
mu_hands_both,self_focused_ub,upper_body,novice,79.17,80.015,0.845,f1g1a_p5r1,1a,start,p5,r1,79170,80015,845
mu_hands_both,self_focused_ub,upper_body,novice,80.639,85.005,4.366,f1g1a_p5r1,1a,start,p5,r1,80639,85005,4366
mu_hands_both,self_focused_ub,upper_body,novice,85.927,112.98,27.053,f1g1a_p5r1,1a,start,p5,r1,85927,112980,27053
mu_hands_both,self_focused_ub,upper_body,novice,114.48,128.392,13.912,f1g1a_p5r1,1a,start,p5,r1,114480,128392,13912
mu_hands_both,self_focused_ub,upper_body,novice,138.41,140.937,2.527,f1g1a_p5r1,1a,start,p5,r1,138410,140937,2527
mu_hands_both,self_focused_ub,upper_body,novice,149.525,149.726,0.201,f1g1a_p5r1,1a,start,p5,r1,149525,149726,201
mu_hands_both,self_focused_ub,upper_body,novice,150.11,153.548,3.438,f1g1a_p5r1,1a,start,p5,r1,150110,153548,3438
mu_hands_both,self_focused_ub,upper_body,novice,160.832,162.029,1.197,f1g1a_p5r1,1a,start,p5,r1,160832,162029,1197
mu_hands_both,self_focused_ub,upper_body,novice,172.382,173.099,0.717,f1g1a_p5r1,1a,start,p5,r1,172382,173099,717
mu_hands_both,self_focused_ub,upper_body,novice,175.187,175.847,0.66,f1g1a_p5r1,1a,start,p5,r1,175187,175847,660
mu_hands_both,self_focused_ub,upper_body,novice,176.532,178.188,1.656,f1g1a_p5r1,1a,start,p5,r1,176532,178188,1656
mu_hands_both,self_focused_ub,upper_body,novice,179.349,182.249,2.9,f1g1a_p5r1,1a,start,p5,r1,179349,182249,2900
mu_hands_both,self_focused_ub,upper_body,novice,191.595,192.253,0.658,f1g1a_p5r1,1a,start,p5,r1,191595,192253,658
mu_hands_both,self_focused_ub,upper_body,novice,200.547,202.367,1.82,f1g1a_p5r1,1a,start,p5,r1,200547,202367,1820
mu_hands_both,self_focused_ub,upper_body,novice,203.316,205.838,2.522,f1g1a_p5r1,1a,start,p5,r1,203316,205838,2522
mu_hands_both,self_focused_ub,upper_body,novice,214.058,216.966,2.908,f1g1a_p5r1,1a,start,p5,r1,214058,216966,2908
mu_hands_both,self_focused_ub,upper_body,novice,217.467,219.184,1.717,f1g1a_p5r1,1a,start,p5,r1,217467,219184,1717
mu_hands_both,self_focused_ub,upper_body,novice,220.559,222.396,1.837,f1g1a_p5r1,1a,start,p5,r1,220559,222396,1837
mu_hands_both,self_focused_ub,upper_body,novice,222.969,226.618,3.649,f1g1a_p5r1,1a,start,p5,r1,222969,226618,3649
mu_hands_both,self_focused_ub,upper_body,novice,227.076,230.16,3.084,f1g1a_p5r1,1a,start,p5,r1,227076,230160,3084
mu_hands_both,self_focused_ub,upper_body,novice,248.599,254.241,5.642,f1g1a_p5r1,1a,start,p5,r1,248599,254241,5642
mu_hands_both,self_focused_ub,upper_body,novice,255.996,261.925,5.929,f1g1a_p5r1,1a,start,p5,r1,255996,261925,5929
mu_head,context_focused_hf,head_face,novice,0,0.46,0.46,f1g1a_p5r1,1a,start,p5,r2,0,460,460
mu_head,context_focused_hf,head_face,novice,1.139,2.056,0.917,f1g1a_p5r1,1a,start,p5,r2,1139,2056,917
mu_head,context_focused_hf,head_face,novice,3.588,6.928,3.34,f1g1a_p5r1,1a,start,p5,r2,3588,6928,3340
mu_head,context_focused_hf,head_face,novice,9.546,10.126,0.58,f1g1a_p5r1,1a,start,p5,r2,9546,10126,580
mu_head,context_focused_hf,head_face,novice,11.773,12.596,0.823,f1g1a_p5r1,1a,start,p5,r2,11773,12596,823
mu_head,communication_focused_hf,head_face,novice,12.696,13.876,1.18,f1g1a_p5r1,1a,start,p5,r2,12696,13876,1180
mu_head,self_focused_hf,head_face,novice,18.708,19.248,0.54,f1g1a_p5r1,1a,start,p5,r2,18708,19248,540
mu_head,context_focused_hf,head_face,novice,26.067,27.447,1.38,f1g1a_p5r1,1a,start,p5,r2,26067,27447,1380
mu_head,context_focused_hf,head_face,novice,29.734,31.434,1.7,f1g1a_p5r1,1a,start,p5,r2,29734,31434,1700
mu_head,context_focused_hf,head_face,novice,37.12,38.359,1.239,f1g1a_p5r1,1a,start,p5,r2,37120,38359,1239
mu_head,context_focused_hf,head_face,novice,40.692,41.652,0.96,f1g1a_p5r1,1a,start,p5,r2,40692,41652,960
mu_head,context_focused_hf,head_face,novice,45.394,47.114,1.72,f1g1a_p5r1,1a,start,p5,r2,45394,47114,1720
mu_head,context_focused_hf,head_face,novice,51.164,52.624,1.46,f1g1a_p5r1,1a,start,p5,r2,51164,52624,1460
mu_head,self_focused_hf,head_face,novice,59.805,60.548,0.743,f1g1a_p5r1,1a,start,p5,r2,59805,60548,743
mu_head,context_focused_hf,head_face,novice,67.759,68.533,0.774,f1g1a_p5r1,1a,start,p5,r2,67759,68533,774
mu_head,context_focused_hf,head_face,novice,69.285,70.014,0.729,f1g1a_p5r1,1a,start,p5,r2,69285,70014,729
mu_head,context_focused_hf,head_face,novice,71.053,75.367,4.314,f1g1a_p5r1,1a,start,p5,r2,71053,75367,4314
mu_head,self_focused_hf,head_face,novice,81.626,82.299,0.673,f1g1a_p5r1,1a,start,p5,r2,81626,82299,673
mu_head,context_focused_hf,head_face,novice,84.628,85.228,0.6,f1g1a_p5r1,1a,start,p5,r2,84628,85228,600
mu_head,context_focused_hf,head_face,novice,89.799,91.099,1.3,f1g1a_p5r1,1a,start,p5,r2,89799,91099,1300
mu_head,context_focused_hf,head_face,novice,92.432,93.452,1.02,f1g1a_p5r1,1a,start,p5,r2,92432,93452,1020
mu_head,communication_focused_hf,head_face,novice,101.418,102.637,1.219,f1g1a_p5r1,1a,start,p5,r2,101418,102637,1219
mu_head,context_focused_hf,head_face,novice,111.327,112.727,1.4,f1g1a_p5r1,1a,start,p5,r2,111327,112727,1400
